 
                                                                                                                                                                                                                                                                
 
gvkey     datadate     fyear    cik
011687    20151231      2015    0000109380
011708    20150630      2015    0000725876
011721    20150930      2015    0000775158
011729    20151231      2015    0000776867
011729    20151231      2015    0000776867
011745    20151231      2015    0001107843
011756    20151231      2015    0001545654
011770    20151231      2015    0000720672
011770    20151231      2015    0000720672
011796    20151231      2015    0000763744
011805    20151231      2015    0000764579
011811    20150630      2015    0000779152
011842    20151231      2015    0000007789
011842    20151231      2015    0000007789
011854    20151231      2015    0001547903
011854    20151231      2015    0001547903
011856    20151231      2015    0000092230
011856    20151231      2015    0000092230
011861    20151231      2015    0000714310
011861    20151231      2015    0000714310
011872    20150930      2015    0000779544
011896    20151231      2015    0000702325
011896    20151231      2015    0000702325
011903    20151031      2015    0000785787
011922    20150930      2015    0001547459
011923    20151231      2015    0000773910
011925    20151231      2015    0001458891
011929    20151231      2015    0000786947
011930    20151130      2015    0000721447
011944    20150630      2015    0000878726
011976    20160229      2015    0001616262
012053    20151231      2015    0000790070
012081    20151231      2015    0001495240
012123    20160131      2015    0000768835
012124    20151231      2015    0000895421
012124    20151231      2015    0000895421
012138    20151231      2015    0001113169
012138    20151231      2015    0001113169
012140    20151231      2015    0000751364
012140    20151231      2015    0000751364
012141    20150630      2015    0000789019
012142    20160531      2015    0001341439
012151    20150630      2015    0001024305
012171    20160131      2015    0000790703
012181    20151231      2015    0000730272
012215    20151231      2015    0000791915
012216    20150630      2015    0000791907
012234    20160131      2015    0000790715
012250    20151231      2015    0000792977
012252    20151231      2015    0000791908
012256    20151231      2015    0000709804
012257    20151231      2015    0001245104
012262    20151231      2015    0000792987
012266    20151231      2015    0000793074
012294    20151231      2015    0001552000
012304    20150930      2015    0000785557
012311    20151231      2015    0001552890
012321    20151231      2015    0000783324
012377    20151231      2015    0000793524
012379    20160430      2015    0000794619
012389    20151231      2015    0000793952
012392    20151231      2015    0000793733
012395    20151031      2015    0000794170
012403    20160131      2015    0000724571
012407    20150630      2015    0000754811
012407    20150630      2015    0000754811
012413    20151231      2015    0001544229
012421    20160131      2015    0000795212
012428    20151231      2015    0000784977
012432    20151231      2015    0001549848
012433    20150930      2015    0000794172
012441    20151231      2015    0000749251
012445    20151231      2015    0000795403
012458    20150630      2015    0000788920
012459    20151231      2015    0000906163
012471    20151231      2015    0000789460
012482    20150930      2015    0000796505
012485    20151231      2015    0001702780
012540    20151130      2015    0000796343
012544    20151231      2015    0000745308
012544    20151231      2015    0000745308
012545    20151231      2015    0000045919
012559    20151231      2015    0001340786
012568    20150930      2015    0000783412
012575    20160331      2015    0000768408
012578    20151231      2015    0000059255
012589    20151231      2015    0000785161
012597    20160131      2015    0000798081
012598    20151231      2015    0000798287
012603    20151231      2015    0001224608
012603    20151231      2015    0001224608
012615    20151231      2015    0000799292
012625    20151231      2015    0000799167
012635    20151231      2015    0000798354
012669    20151231      2015    0000799088
012689    20151130      2015    0000795266
012711    20150930      2015    0000725363
012713    20151231      2015    0000318306
012717    20151031      2015    0000715446
012719    20151231      2015    0000719135
012726    20151231      2015    0000005513
012726    20151231      2015    0000005513
012756    20151231      2015    0001650107
012761    20151231      2015    0000351834
012785    20151231      2015    0000802481
012788    20150630      2015    0000800459
012789    20151231      2015    0000355777
012796    20151231      2015    0000036047
012796    20151231      2015    0000036047
012803    20151231      2015    0001484504
012804    20150630      2015    0000803647
012818    20150630      2015    0000728387
012825    20150930      2015    0000785956
012833    20151231      2015    0001552797
012840    20151231      2015    0000799233
012850    20151231      2015    0000804753
012868    20151031      2015    0000805305
012874    20151231      2015    0000749660
012886    20150630      2015    0001308161
012892    20151231      2015    0001552275
012895    20151231      2015    0000805264
012909    20151231      2015    0001096343
012909    20151231      2015    0001096343
012915    20151231      2015    0001116463
012926    20150930      2015    0000844059
012945    20150930      2015    0000785786
